date,week_number,month,quarter,year,store_id,product_id,sales_channel,revenue_usd,units_sold,deals_closed,avg_deal_size,is_holiday,promotion_active,marketing_spend_usd,competitor_promo,customer_inquiries,followups_sent,conversion_rate,lead_score,revenue_next_period
2023-10-06,40,10,4,2023,S2,P6,Online,682.01,22,5,136.402,1,0,692.4961206308329,0,22,16,0.1555495136248608,76,328.93
2023-10-06,40,10,4,2023,S4,P6,In-store,328.93,18,7,46.99,0,0,135.55710110865328,0,49,29,0.14325849426340215,60,663.59
2023-10-07,40,10,4,2023,S3,P8,Partner,663.59,23,12,55.29916666666667,0,0,515.0649150572123,0,38,22,0.20543806382593288,84,801.87
2023-10-07,40,10,4,2023,S2,P6,Partner,801.87,46,19,42.20368421052632,1,0,771.9464639914956,0,37,25,0.3785852415968326,90,520.79
2023-10-07,40,10,4,2023,S5,P2,Online,520.79,11,10,52.07899999999999,0,1,145.16089922472696,0,12,7,0.11943140814485102,55,548.17
2023-10-07,40,10,4,2023,S5,P5,Online,548.17,23,16,34.260625,0,0,628.9273164587913,0,22,13,0.20498135607121423,60,723.1
2023-10-07,40,10,4,2023,S5,P4,In-store,723.1,16,12,60.25833333333333,1,0,877.4288877713617,1,40,28,0.29891615912083624,93,912.47
2023-10-07,40,10,4,2023,S5,P8,In-store,912.47,83,9,101.38555555555556,0,0,943.9970920200676,0,30,22,0.255668270510483,79,321.48
2023-10-07,40,10,4,2023,S2,P6,Online,321.48,10,19,16.92,0,0,194.3521724853922,1,35,19,0.33953605151535715,89,810.75
2023-10-07,40,10,4,2023,S3,P7,Online,810.75,18,16,50.671875,0,0,927.9119130939077,0,20,16,0.11842090578860684,68,816.0
2023-10-07,40,10,4,2023,S5,P6,In-store,816.0,30,16,51.0,0,0,969.9916935632766,1,28,24,0.3805350230497473,59,772.56
2023-10-08,40,10,4,2023,S5,P10,Partner,772.56,19,9,85.83999999999999,1,0,930.8565897573383,0,13,6,0.2350192511247275,84,785.19
2023-10-08,40,10,4,2023,S1,P1,Partner,785.19,70,11,71.3809090909091,0,0,853.4889192603415,0,14,7,0.30878745667002094,94,493.79
2023-10-08,40,10,4,2023,S1,P4,Partner,493.79,30,11,44.89,0,1,300.19253822805285,0,34,28,0.16638318603293517,52,714.47
2023-10-08,40,10,4,2023,S4,P4,Online,714.47,23,10,71.447,0,1,464.7216951157528,0,34,28,0.10424896164745369,79,726.0
2023-10-08,40,10,4,2023,S1,P3,In-store,726.0,22,5,145.2,1,0,366.08433549163715,0,29,25,0.24741179015417583,65,403.27
2023-10-08,40,10,4,2023,S5,P6,Partner,403.27,9,10,40.327,0,0,296.8388202912249,0,41,35,0.39097795760355736,57,745.79
2023-10-08,40,10,4,2023,S5,P3,Partner,745.79,29,18,41.43277777777777,0,1,346.6748760768961,0,30,15,0.1174652536226019,69,538.66
2023-10-08,40,10,4,2023,S4,P7,In-store,538.66,36,14,38.47571428571428,0,0,651.5205149225177,0,48,27,0.31724079364978996,94,868.21
2023-10-08,40,10,4,2023,S4,P3,Online,868.21,23,17,51.071176470588235,0,0,991.9433555190551,0,27,22,0.38323857970461395,80,417.04
2023-10-08,40,10,4,2023,S3,P1,Online,417.04,8,16,26.065,0,1,281.29956816671364,0,38,24,0.24457248144094762,50,1006.85
2023-10-08,40,10,4,2023,S3,P2,Online,1006.85,22,6,167.80833333333334,0,1,998.3475642957669,0,37,29,0.11176705933722482,66,801.54
2023-10-09,41,10,4,2023,S4,P3,Partner,801.54,76,18,44.53,0,1,567.304069770575,1,35,26,0.24078697328124488,95,707.86
2023-10-09,41,10,4,2023,S4,P10,Online,707.86,21,6,117.97666666666667,0,1,412.8326940067866,0,32,27,0.3587767724024091,78,815.59
2023-10-09,41,10,4,2023,S2,P8,In-store,815.59,72,18,45.31055555555556,0,0,813.9684482690387,0,22,14,0.15885782470797025,68,643.8
2023-10-09,41,10,4,2023,S1,P3,Partner,643.8,27,7,91.97142857142856,0,0,712.1920338403012,0,13,8,0.22924521723613775,57,912.08
2023-10-09,41,10,4,2023,S2,P9,Partner,912.08,40,16,57.005,0,0,965.6079528777043,0,40,30,0.23663489339204208,78,572.63
2023-10-09,41,10,4,2023,S5,P4,Partner,572.63,24,13,44.04846153846154,0,0,709.838389709598,0,27,21,0.2934282145681264,65,551.6
2023-10-09,41,10,4,2023,S1,P3,In-store,551.6,13,11,50.14545454545455,0,0,103.52653745598394,0,45,35,0.1345467362208611,64,558.77
2023-10-09,41,10,4,2023,S4,P2,In-store,558.77,17,18,31.042777777777776,0,0,536.0841955720098,0,14,9,0.33416680806616417,95,561.4
2023-10-09,41,10,4,2023,S1,P5,Partner,561.4,38,11,51.03636363636363,0,0,326.5449543322612,0,17,14,0.20826284541247858,70,629.09
2023-10-09,41,10,4,2023,S2,P2,In-store,629.09,15,19,33.11,1,0,426.8155985614648,0,11,7,0.22110209728720837,59,1064.26
2023-10-10,41,10,4,2023,S3,P9,In-store,1064.26,23,18,59.12555555555556,0,1,957.242170390892,0,19,12,0.17553653600406532,78,931.0
2023-10-10,41,10,4,2023,S5,P7,Partner,931.0,22,19,49.0,0,0,983.7091490301981,0,37,28,0.13392648667924842,56,504.47
2023-10-10,41,10,4,2023,S1,P4,Online,504.47,34,16,31.529375,0,0,475.6699028339011,0,33,28,0.1969608796062266,81,945.55
2023-10-10,41,10,4,2023,S4,P7,In-store,945.55,30,8,118.19375,0,1,974.2590888129655,0,40,26,0.1080581773474912,57,671.7
2023-10-10,41,10,4,2023,S5,P3,Online,671.7,19,12,55.975,1,0,399.4934914442622,0,32,19,0.15904352483809214,84,499.17
2023-10-10,41,10,4,2023,S3,P4,Partner,499.17,12,19,26.272105263157897,0,0,587.9529194011434,0,39,26,0.33960343177228963,76,489.43
2023-10-10,41,10,4,2023,S4,P7,In-store,489.43,14,19,25.759473684210526,0,0,213.43422760191226,0,34,26,0.33209204661986036,96,669.56
2023-10-10,41,10,4,2023,S1,P8,In-store,669.56,13,17,39.385882352941174,0,0,758.9571829932264,0,40,35,0.1086682127068951,72,473.25
2023-10-11,41,10,4,2023,S2,P10,Online,473.25,10,14,33.80357142857143,0,0,296.5963934951502,0,37,23,0.37204853246372627,50,829.89
2023-10-11,41,10,4,2023,S2,P9,Partner,829.89,76,13,63.83769230769231,0,1,687.6756297171454,0,43,22,0.3903408212945455,55,536.13
2023-10-11,41,10,4,2023,S2,P10,Online,536.13,17,18,29.785,0,0,399.1034621982901,0,20,14,0.35251172956688426,58,624.54
2023-10-11,41,10,4,2023,S5,P6,Partner,624.54,22,6,104.08999999999999,0,0,375.6821489003914,0,41,33,0.35726870129838517,64,725.45
2023-10-11,41,10,4,2023,S5,P1,In-store,725.45,19,15,48.36333333333334,0,0,842.2128693326342,0,22,13,0.3635889959065475,68,673.17
2023-10-11,41,10,4,2023,S1,P9,Partner,673.17,19,5,134.634,1,1,129.32054415295704,0,38,23,0.34257585082872943,96,474.65
2023-10-11,41,10,4,2023,S4,P3,Online,474.65,23,15,31.64333333333333,0,0,138.42547269098338,0,34,19,0.2588473581056112,60,234.26
2023-10-11,41,10,4,2023,S2,P4,Online,234.26,9,7,33.465714285714284,0,0,137.43636063082255,1,21,15,0.37520467045202466,87,437.72
2023-10-11,41,10,4,2023,S4,P1,Partner,437.72,39,19,23.037894736842105,0,0,272.55270155737435,0,20,14,0.2949469732934478,85,566.27
2023-10-11,41,10,4,2023,S4,P10,Partner,566.27,36,6,94.37833333333333,1,0,303.5031672120575,0,22,18,0.12044027913294511,53,495.46
2023-10-11,41,10,4,2023,S1,P7,Partner,495.46,10,15,33.03066666666667,0,0,425.4656134062364,0,11,6,0.13106019615551645,83,630.56
2023-10-11,41,10,4,2023,S5,P6,Online,630.56,15,19,33.18736842105263,0,0,392.0986987578335,0,10,8,0.13910550391443754,74,800.62
2023-10-11,41,10,4,2023,S1,P1,Online,800.62,18,14,57.18714285714286,0,0,961.8229135754356,0,41,31,0.3931020863316831,66,736.25
2023-10-11,41,10,4,2023,S3,P2,In-store,736.25,57,9,81.80555555555556,0,0,530.2276981973274,0,48,34,0.2995213776062115,88,570.58
2023-10-12,41,10,4,2023,S3,P7,In-store,570.58,13,17,33.563529411764705,0,0,249.00115788855365,0,25,16,0.1078097949470817,82,587.77
2023-10-12,41,10,4,2023,S4,P3,In-store,587.77,49,9,65.30777777777777,1,0,152.7766307438041,1,30,16,0.11514370390814054,53,435.78
2023-10-12,41,10,4,2023,S1,P6,Online,435.78,15,13,33.52153846153846,0,0,345.8436583329506,0,29,23,0.19104886953670458,60,334.61
2023-10-12,41,10,4,2023,S2,P5,In-store,334.61,19,12,27.88416666666667,0,0,145.4652006038581,1,41,22,0.3929412018544598,62,819.68
2023-10-12,41,10,4,2023,S4,P10,In-store,819.68,16,16,51.23,0,0,883.1054843265446,0,35,29,0.3375889144763643,69,617.48
2023-10-12,41,10,4,2023,S1,P8,In-store,617.48,20,18,34.30444444444444,0,0,396.9962232497148,0,38,30,0.3358129629201894,84,383.3
2023-10-12,41,10,4,2023,S2,P3,Online,383.3,7,14,27.37857142857143,0,0,242.89865765853602,0,15,13,0.18875534956361326,86,628.6
2023-10-12,41,10,4,2023,S5,P3,Partner,628.6,12,9,69.84444444444445,0,1,396.48959250893813,0,38,24,0.2960417568878684,71,840.49
2023-10-12,41,10,4,2023,S3,P4,Partner,840.49,52,8,105.06125,0,0,824.8890963699877,0,34,20,0.20832241790231118,71,681.27
2023-10-12,41,10,4,2023,S2,P4,Partner,681.27,20,12,56.7725,0,0,558.2432162886929,0,46,24,0.17472304965147756,53,826.14
2023-10-12,41,10,4,2023,S1,P4,Partner,826.14,28,13,63.54923076923077,0,0,664.637953991826,0,10,7,0.24875200933120725,83,637.57
2023-10-13,41,10,4,2023,S1,P1,In-store,637.57,45,8,79.69625,0,0,645.2801627606996,0,17,13,0.30408178568974087,98,597.8
2023-10-13,41,10,4,2023,S1,P10,Online,597.8,26,10,59.779999999999994,0,0,597.1957847688685,1,34,25,0.10149411507737743,74,606.94
2023-10-13,41,10,4,2023,S5,P2,Online,606.94,16,7,86.7057142857143,0,0,786.6040019989277,0,24,20,0.2529562028651373,80,650.75
2023-10-14,41,10,4,2023,S5,P5,Partner,650.75,18,16,40.671875,0,0,720.6746676930155,0,32,22,0.25132742381903106,92,541.23
2023-10-14,41,10,4,2023,S3,P5,Online,541.23,23,12,45.1025,0,0,227.08927834970794,0,28,14,0.2485769121566452,93,882.53
2023-10-14,41,10,4,2023,S5,P5,Partner,882.53,26,10,88.253,0,1,477.18556349978553,0,47,41,0.30551215270672205,75,659.74
2023-10-14,41,10,4,2023,S1,P4,Online,659.74,44,9,73.30444444444444,0,1,502.4950659041962,0,40,33,0.2914826858260434,52,514.51
2023-10-14,41,10,4,2023,S4,P3,In-store,514.51,29,5,102.902,0,0,191.65360743981947,0,35,23,0.11187128854340614,67,797.67
2023-10-14,41,10,4,2023,S3,P5,Partner,797.67,19,10,79.767,1,0,972.8387067169363,0,39,25,0.30986768783549,72,823.28
2023-10-14,41,10,4,2023,S4,P9,Online,823.28,37,12,68.60666666666667,0,0,846.620373607343,0,25,19,0.31134074014878077,55,685.57
2023-10-15,41,10,4,2023,S5,P1,Partner,685.57,21,5,137.114,0,1,191.02804079070245,0,39,34,0.2677454454817766,79,523.26
2023-10-15,41,10,4,2023,S1,P1,Online,523.26,15,5,104.652,0,0,338.0916576034375,0,14,9,0.37910535313992044,63,932.78
2023-10-15,41,10,4,2023,S5,P6,In-store,932.78,34,18,51.82111111111111,0,0,949.1806193299665,0,31,19,0.27632244638358766,78,451.18
2023-10-15,41,10,4,2023,S4,P9,Partner,451.18,14,12,37.598333333333336,0,0,471.72440046837534,1,23,18,0.3282283562751588,70,791.91
2023-10-15,41,10,4,2023,S5,P5,Partner,791.91,37,13,60.91615384615385,0,0,820.241247470481,1,10,7,0.3031414241736389,56,874.4
2023-10-15,41,10,4,2023,S5,P1,In-store,874.4,22,10,87.44,0,0,770.1372783667683,0,29,22,0.18813834119629827,95,739.73
2023-10-15,41,10,4,2023,S2,P8,Partner,739.73,23,9,82.19222222222223,0,0,568.1471510007941,0,39,33,0.22104485986371913,97,552.96
2023-10-15,41,10,4,2023,S4,P4,In-store,552.96,22,19,29.103157894736842,0,1,115.9190286519315,0,14,11,0.23794012713079607,51,585.89
2023-10-16,42,10,4,2023,S2,P5,Online,585.89,26,12,48.82416666666666,0,0,403.61180448442417,0,18,11,0.2815133207562533,67,817.85
2023-10-16,42,10,4,2023,S5,P4,Partner,817.85,44,16,51.115625,0,0,985.1438852197973,0,44,27,0.22784392248415059,51,544.12
2023-10-16,42,10,4,2023,S3,P9,Online,544.12,15,7,77.73142857142857,0,0,360.7443272658858,1,31,22,0.2936478077084313,50,747.82
2023-10-16,42,10,4,2023,S3,P2,Online,747.82,29,14,53.41571428571429,0,1,329.81801520601135,0,35,24,0.33758068688912923,89,1111.08
2023-10-16,42,10,4,2023,S3,P7,In-store,1111.08,39,6,185.17999999999998,0,1,935.7149758561729,0,43,35,0.16645990166074393,89,550.44
2023-10-16,42,10,4,2023,S4,P3,In-store,550.44,23,16,34.4025,0,0,581.3976429613007,1,17,15,0.3223730552416906,88,939.91
2023-10-16,42,10,4,2023,S3,P4,Online,939.91,24,13,72.30076923076923,1,0,502.1339215773289,0,43,26,0.26739769446803574,85,606.19
2023-10-17,42,10,4,2023,S3,P8,Partner,606.19,31,13,46.63,1,0,389.34613112309376,1,39,34,0.28104792881301366,68,390.29
2023-10-17,42,10,4,2023,S3,P7,In-store,390.29,13,19,20.54157894736842,0,0,100.5755147744814,0,10,5,0.32890581934470026,95,517.4
2023-10-17,42,10,4,2023,S3,P2,Partner,517.4,11,19,27.23157894736842,0,0,434.9803526426973,0,28,19,0.1849914287274792,95,801.95
2023-10-17,42,10,4,2023,S3,P2,Partner,801.95,45,17,47.17352941176471,1,0,290.6183348933524,0,46,41,0.10744516343354475,68,778.77
2023-10-17,42,10,4,2023,S1,P3,Online,778.77,22,11,70.79727272727273,0,0,599.6040648314506,0,15,9,0.33663644220706457,75,852.05
2023-10-17,42,10,4,2023,S1,P4,Partner,852.05,37,13,65.54230769230769,0,0,926.3404750808253,0,11,6,0.3260050071377603,92,662.65
2023-10-17,42,10,4,2023,S1,P10,Partner,662.65,13,10,66.265,1,1,204.26749930338804,0,13,10,0.36107993960530516,76,762.21
2023-10-17,42,10,4,2023,S1,P9,In-store,762.21,15,15,50.814,1,0,786.6490007550702,0,41,30,0.2405848061499979,85,876.44
2023-10-17,42,10,4,2023,S2,P1,In-store,876.44,19,11,79.67636363636365,0,0,961.5865293868259,0,45,33,0.12095108593287089,66,641.03
2023-10-18,42,10,4,2023,S5,P4,Partner,641.03,14,16,40.064375,0,0,879.4208716125622,1,13,9,0.2968537108668061,53,395.21
2023-10-18,42,10,4,2023,S4,P5,Partner,395.21,36,12,32.93416666666666,0,0,380.9767313958433,0,41,25,0.13979337328028596,92,741.84
2023-10-18,42,10,4,2023,S4,P6,In-store,741.84,23,12,61.82,0,0,783.4098951305793,0,11,7,0.10769261974193071,75,996.26
2023-10-18,42,10,4,2023,S3,P7,Online,996.26,23,9,110.69555555555556,0,1,965.5708390341356,1,43,34,0.37362035353768774,64,451.95
2023-10-19,42,10,4,2023,S4,P3,In-store,451.95,31,16,28.246875,0,1,312.5749224620521,0,40,27,0.25902464023617344,86,754.59
2023-10-19,42,10,4,2023,S5,P10,In-store,754.59,45,7,107.79857142857144,0,1,894.4185258841927,0,42,36,0.1988643034436271,57,451.51
2023-10-19,42,10,4,2023,S2,P9,In-store,451.51,10,11,41.04636363636364,1,0,134.91950925599872,0,28,17,0.21304318833226377,84,838.72
2023-10-19,42,10,4,2023,S5,P7,In-store,838.72,22,5,167.744,1,0,637.38821404934,0,38,33,0.3116346603119011,51,229.64
2023-10-19,42,10,4,2023,S4,P6,Online,229.64,6,18,12.757777777777777,0,0,115.74839258864974,1,42,30,0.18521751671212872,76,953.19
2023-10-19,42,10,4,2023,S2,P3,In-store,953.19,31,13,73.3223076923077,0,1,751.3746873708641,0,24,20,0.16925606588062697,66,502.93
2023-10-19,42,10,4,2023,S2,P5,Partner,502.93,18,8,62.86625,0,0,280.32427360310527,0,24,18,0.3071519896033408,77,757.81
2023-10-19,42,10,4,2023,S5,P10,Partner,757.81,21,16,47.363125,1,0,518.836706873793,0,16,11,0.3712628644039794,56,737.5
2023-10-19,42,10,4,2023,S2,P7,Online,737.5,35,11,67.04545454545455,0,1,746.8494778236109,1,37,29,0.35137208558754385,60,450.82
2023-10-20,42,10,4,2023,S2,P1,Online,450.82,12,7,64.40285714285714,0,0,528.3709579104902,1,16,12,0.2249513295711637,62,470.85
2023-10-20,42,10,4,2023,S4,P6,In-store,470.85,16,19,24.781578947368423,0,0,313.7645085346541,0,41,32,0.19695821959730087,85,549.13
2023-10-20,42,10,4,2023,S5,P3,Online,549.13,13,14,39.223571428571425,0,1,304.2894732479183,0,24,21,0.16836250452189205,93,393.53
2023-10-20,42,10,4,2023,S1,P8,Partner,393.53,19,5,78.70599999999999,0,0,309.2553929870481,0,45,34,0.11876945266583548,86,770.49
2023-10-20,42,10,4,2023,S4,P6,Partner,770.49,27,10,77.049,0,0,683.5859879139799,0,31,16,0.2141580202893486,82,776.44
2023-10-21,42,10,4,2023,S2,P8,In-store,776.44,19,5,155.288,0,0,968.4653022090001,0,40,26,0.277987645233973,50,901.56
2023-10-21,42,10,4,2023,S5,P6,In-store,901.56,67,12,75.13,1,0,766.5972229599633,0,30,21,0.28425587329570345,88,777.06
2023-10-21,42,10,4,2023,S2,P7,Partner,777.06,38,10,77.70599999999999,1,0,794.9345644186858,0,31,16,0.19183118804728508,64,947.42
2023-10-21,42,10,4,2023,S5,P10,Partner,947.42,20,19,49.86421052631579,0,0,944.2577256113182,0,27,23,0.3460972264441603,63,490.07
2023-10-21,42,10,4,2023,S1,P5,In-store,490.07,15,6,81.67833333333333,0,1,254.97410870087737,0,17,13,0.33735215986672806,83,521.5
2023-10-21,42,10,4,2023,S4,P7,In-store,521.5,18,16,32.59375,0,0,444.77225319986655,0,23,14,0.3424233003101877,70,642.62
2023-10-21,42,10,4,2023,S4,P8,Partner,642.62,14,18,35.70111111111111,0,0,837.307519156092,0,43,35,0.20823652032361803,97,564.61
2023-10-21,42,10,4,2023,S2,P5,Online,564.61,36,16,35.288125,0,0,362.1062261782377,0,25,14,0.12718193035984626,93,837.82
2023-10-21,42,10,4,2023,S4,P5,Partner,837.82,22,13,64.44769230769231,1,0,224.6334478866704,0,24,13,0.21995019929279494,78,766.78
2023-10-22,42,10,4,2023,S3,P8,In-store,766.78,21,8,95.8475,0,0,994.1514043561373,0,45,31,0.2875651175958557,73,465.79
2023-10-22,42,10,4,2023,S4,P7,In-store,465.79,33,16,29.111875,0,0,154.13579536633773,1,49,34,0.22911843756327552,89,554.14
2023-10-22,42,10,4,2023,S5,P7,In-store,554.14,13,7,79.16285714285713,0,0,432.5297751859931,0,31,21,0.19059164132255385,79,332.88
2023-10-22,42,10,4,2023,S2,P5,Online,332.88,21,13,25.606153846153845,0,1,126.56085804541036,0,16,11,0.1967436261158655,93,824.67
2023-10-22,42,10,4,2023,S2,P3,In-store,824.67,30,13,63.43615384615384,0,1,811.5927950904389,0,20,13,0.2742120610021125,64,637.16
2023-10-22,42,10,4,2023,S2,P8,Partner,637.16,23,17,37.48,0,0,796.7501965618546,0,49,32,0.11755952178261302,91,708.64
2023-10-22,42,10,4,2023,S4,P5,In-store,708.64,36,7,101.23428571428572,0,0,433.83129414307854,0,25,19,0.10167100168106519,85,474.63
2023-10-22,42,10,4,2023,S4,P8,In-store,474.63,11,11,43.14818181818182,0,0,268.39037607820535,0,39,25,0.2851905139431057,92,904.18
2023-10-23,43,10,4,2023,S2,P1,Partner,904.18,50,9,100.46444444444444,0,0,876.6971482229849,0,32,19,0.34079209370587893,84,388.39
2023-10-23,43,10,4,2023,S3,P4,Online,388.39,7,19,20.44157894736842,0,0,186.15614926995755,0,18,11,0.35094954718541005,56,560.88
2023-10-23,43,10,4,2023,S3,P2,Online,560.88,30,13,43.144615384615385,0,0,628.2510084221066,0,35,19,0.36260208611086053,78,1071.49
2023-10-23,43,10,4,2023,S3,P3,Online,1071.49,22,15,71.43266666666666,0,1,964.7701081977566,0,19,11,0.19699026250131435,76,574.68
2023-10-23,43,10,4,2023,S3,P4,Partner,574.68,44,19,30.24631578947368,0,1,409.7546948510374,0,35,29,0.23120838746878444,81,1019.63
2023-10-23,43,10,4,2023,S4,P9,In-store,1019.63,27,10,101.963,1,0,558.0498771590565,0,35,24,0.31020232437836714,64,355.69
2023-10-23,43,10,4,2023,S3,P9,Online,355.69,32,12,29.640833333333333,0,0,165.34976733647213,0,18,13,0.11833212354067993,58,819.5
2023-10-23,43,10,4,2023,S2,P2,Online,819.5,32,16,51.21875,0,1,774.0012045868958,0,22,19,0.33159202321269365,66,547.23
2023-10-23,43,10,4,2023,S1,P10,Online,547.23,12,8,68.40375,0,1,214.15953420333744,0,42,25,0.3990049833804039,86,434.2
2023-10-24,43,10,4,2023,S4,P10,Online,434.2,30,11,39.47272727272727,0,0,230.16330488217702,0,45,24,0.3911735965593037,96,983.48
2023-10-24,43,10,4,2023,S1,P7,Partner,983.48,43,15,65.56533333333333,0,0,980.1444812913624,0,44,22,0.2432501566702892,87,371.16
2023-10-24,43,10,4,2023,S4,P3,Online,371.16,9,6,61.86000000000001,0,1,100.16667576589853,1,48,27,0.19111992672656364,99,855.05
2023-10-24,43,10,4,2023,S3,P6,In-store,855.05,17,6,142.50833333333333,0,0,848.0400891004108,0,29,15,0.19655855691697188,76,583.75
2023-10-24,43,10,4,2023,S5,P6,Partner,583.75,20,6,97.29166666666667,0,0,290.0822422141445,0,12,8,0.1860419311213603,99,666.18
2023-10-24,43,10,4,2023,S1,P3,Online,666.18,36,17,39.18705882352941,0,0,905.2130568994012,0,11,5,0.25192339210664827,64,741.93
2023-10-25,43,10,4,2023,S3,P9,Partner,741.93,67,11,67.44818181818181,0,0,982.352367424624,1,14,10,0.23687201321600068,97,462.88
2023-10-25,43,10,4,2023,S2,P2,Partner,462.88,11,6,77.14666666666666,0,0,517.6098797162012,1,37,30,0.3988290135107342,89,579.78
2023-10-25,43,10,4,2023,S3,P6,Partner,579.78,16,14,41.41285714285714,0,0,513.3866545887688,1,26,14,0.36805900054543905,62,820.34
2023-10-25,43,10,4,2023,S4,P4,In-store,820.34,24,10,82.034,0,0,669.8362380346201,0,30,25,0.16842393158467978,58,715.33
2023-10-25,43,10,4,2023,S5,P8,Partner,715.33,16,14,51.095000000000006,0,1,280.69538351898257,0,18,12,0.3088229877302916,71,676.41
2023-10-25,43,10,4,2023,S1,P4,In-store,676.41,23,15,45.094,0,0,996.0478403629835,1,19,15,0.3279991474992906,60,881.57
2023-10-25,43,10,4,2023,S3,P8,Online,881.57,20,14,62.96928571428572,0,1,627.0279821577903,0,32,21,0.28725885173923094,55,755.26
2023-10-25,43,10,4,2023,S1,P4,In-store,755.26,16,13,58.096923076923076,0,0,971.2659527773682,0,29,21,0.25807463376854267,88,691.45
2023-10-25,43,10,4,2023,S5,P3,In-store,691.45,16,11,62.85909090909092,0,0,625.6347920439596,0,11,7,0.3175931726622102,74,850.36
2023-10-25,43,10,4,2023,S5,P10,Online,850.36,37,14,60.74,0,1,881.6163210527234,0,27,13,0.3174112825445675,50,600.46
2023-10-26,43,10,4,2023,S5,P9,In-store,600.46,23,10,60.04600000000001,0,0,778.8224660472246,0,37,31,0.280660036999835,61,789.48
2023-10-26,43,10,4,2023,S4,P5,Online,789.48,25,7,112.78285714285714,0,1,761.3848392925582,1,16,8,0.2533184630701363,89,592.42
2023-10-26,43,10,4,2023,S4,P5,In-store,592.42,34,5,118.484,1,0,164.28049398204172,0,40,25,0.2938030872840097,96,916.63
2023-10-26,43,10,4,2023,S1,P8,In-store,916.63,43,15,61.108666666666664,0,0,833.7635835002885,0,20,11,0.19925203152954923,82,602.97
2023-10-26,43,10,4,2023,S3,P8,Partner,602.97,22,19,31.73526315789474,0,0,270.59995768324643,0,27,18,0.2226231288425584,51,806.66
2023-10-26,43,10,4,2023,S3,P2,Online,806.66,42,18,44.81444444444444,0,1,885.5419711310728,0,24,21,0.37012996823242306,54,826.1
2023-10-26,43,10,4,2023,S2,P3,In-store,826.1,26,7,118.01428571428572,0,0,811.394292291629,0,49,38,0.24836176726416873,95,596.2
2023-10-26,43,10,4,2023,S3,P1,Online,596.2,19,11,54.2,1,0,562.0048363237673,0,34,21,0.3287728594280679,91,893.0
2023-10-26,43,10,4,2023,S3,P4,In-store,893.0,24,19,47.0,1,0,896.7363166487371,0,34,21,0.14930235565919336,64,915.24
2023-10-27,43,10,4,2023,S2,P5,In-store,915.24,49,17,53.83764705882353,1,0,760.9150318017662,0,12,6,0.178198496449881,58,393.54
2023-10-27,43,10,4,2023,S5,P6,In-store,393.54,11,10,39.354,0,0,318.1687591735722,0,46,32,0.37960430267708034,62,346.83
2023-10-27,43,10,4,2023,S3,P9,In-store,346.83,7,6,57.805,0,0,184.27449470271102,0,48,24,0.11421421991681516,63,771.34
2023-10-27,43,10,4,2023,S1,P9,In-store,771.34,23,13,59.33384615384615,1,0,156.68011718796976,0,10,5,0.10123594521780097,91,419.87
2023-10-27,43,10,4,2023,S4,P3,Online,419.87,12,17,24.698235294117648,1,1,105.40689430444944,1,34,25,0.21224100812142332,85,645.59
2023-10-27,43,10,4,2023,S3,P6,In-store,645.59,14,14,46.11357142857143,0,1,653.5660060166596,0,37,20,0.2464723388300292,60,460.68
2023-10-27,43,10,4,2023,S1,P10,In-store,460.68,18,19,24.246315789473684,0,0,417.22789743612947,0,12,7,0.3064331197751955,76,528.25
2023-10-27,43,10,4,2023,S5,P8,In-store,528.25,50,14,37.732142857142854,0,1,500.2803083818113,0,10,5,0.23373362426784114,85,782.67
2023-10-28,43,10,4,2023,S4,P10,In-store,782.67,54,8,97.83375,1,0,360.36299316789587,0,33,29,0.10166037127390574,53,930.34
2023-10-28,43,10,4,2023,S5,P2,In-store,930.34,21,11,84.57636363636364,0,0,919.017484037745,0,19,15,0.2769136396791944,50,1029.06
2023-10-28,43,10,4,2023,S5,P9,Partner,1029.06,22,12,85.755,0,1,868.8599188721433,0,45,27,0.14017730536047884,71,712.13
2023-10-28,43,10,4,2023,S4,P9,Online,712.13,26,7,101.73285714285714,0,1,467.5930092028509,0,42,29,0.34705851279437416,84,686.82
2023-10-28,43,10,4,2023,S3,P1,Partner,686.82,24,7,98.11714285714287,0,0,512.5712707499125,0,41,36,0.10248799283135711,52,517.67
2023-10-28,43,10,4,2023,S5,P1,Online,517.67,15,10,51.766999999999996,1,0,193.00652330876073,0,40,24,0.19161735141148134,54,784.77
2023-10-28,43,10,4,2023,S1,P1,In-store,784.77,18,17,46.16294117647059,0,0,647.5488200290298,0,37,30,0.310358594617289,79,333.45
2023-10-28,43,10,4,2023,S5,P5,Online,333.45,8,17,19.61470588235294,0,0,201.84310593070865,0,48,32,0.20709454176332734,84,575.03
2023-10-29,43,10,4,2023,S4,P1,Online,575.03,15,6,95.83833333333332,0,0,686.1096793373429,0,15,9,0.3599316002582936,74,827.8
2023-10-29,43,10,4,2023,S5,P2,In-store,827.8,27,17,48.69411764705882,0,0,933.9777707801006,0,25,17,0.35944041068832033,86,567.72
2023-10-29,43,10,4,2023,S3,P4,Partner,567.72,16,9,63.080000000000005,0,0,436.648145070283,0,10,6,0.32826221562318236,63,382.45
2023-10-29,43,10,4,2023,S4,P4,In-store,382.45,24,13,29.41923076923077,0,0,434.07368798367196,1,14,8,0.3770628270808678,91,352.61
2023-10-29,43,10,4,2023,S1,P5,Online,352.61,10,9,39.17888888888889,0,0,296.1178374268121,0,37,31,0.2569429062091496,52,613.21
